I [/home/ubuntu/mako/src/deptran/paxos_main_helper.cc:78] 2025-11-19 00:41:14.187 | PWD : /home/ubuntu/mako
I [/home/ubuntu/mako/src/deptran/paxos_main_helper.cc:273] 2025-11-19 00:41:14.187 | starting process 82347
I [/home/ubuntu/mako/src/deptran/config.cc:290] 2025-11-19 00:41:14.187 | LoadYML: /home/ubuntu/mako/examples/../config/1leader_2followers/paxos3_shardidx0.yml
I [/home/ubuntu/mako/src/deptran/config.cc:290] 2025-11-19 00:41:14.187 | LoadYML: /home/ubuntu/mako/examples/../config/occ_paxos.yml
I [/home/ubuntu/mako/src/deptran/paxos_main_helper.cc:282] 2025-11-19 00:41:14.187 | server_infos, number of sites: 3, proc_name: p2
I [/home/ubuntu/mako/src/deptran/paxos_main_helper.cc:288] 2025-11-19 00:41:14.193 | parition id of each Paxos group is 2, site-name: s303, site-id: 10
I [/home/ubuntu/mako/src/deptran/paxos_main_helper.cc:288] 2025-11-19 00:41:14.198 | parition id of each Paxos group is 1, site-name: s302, site-id: 6
I [/home/ubuntu/mako/src/deptran/paxos_main_helper.cc:288] 2025-11-19 00:41:14.203 | parition id of each Paxos group is 0, site-name: s301, site-id: 2
I [/home/ubuntu/mako/src/deptran/paxos_main_helper.cc:294] 2025-11-19 00:41:14.203 | running machine-id: 2
I [/home/ubuntu/mako/src/deptran/paxos_main_helper.cc:88] 2025-11-19 00:41:14.203 | launching site: 2, bind address 0.0.0.0:7201
I [/home/ubuntu/mako/src/deptran/paxos_main_helper.cc:103] 2025-11-19 00:41:14.203 | waiting for server setup threads.
I [/home/ubuntu/mako/src/deptran/paxos_main_helper.cc:88] 2025-11-19 00:41:14.204 | launching site: 6, bind address 0.0.0.0:7202
I [/home/ubuntu/mako/src/deptran/paxos_main_helper.cc:88] 2025-11-19 00:41:14.204 | launching site: a, bind address 0.0.0.0:7203
I [/home/ubuntu/mako/src/deptran/paxos_worker.cc:192] 2025-11-19 00:41:14.204 | [service]loc_id: 2, name: s301, proc: p2, id: 2
I [/home/ubuntu/mako/src/deptran/paxos_worker.cc:192] 2025-11-19 00:41:14.204 | [service]loc_id: 2, name: s303, proc: p2, id: 10
starting server at 0.0.0.0:7201
starting server at I [/home/ubuntu/mako/src/deptran/paxos_worker.cc:192] 2025-11-19 00:41:14.204 | [service]loc_id: 2, name: s302, proc: p2, id: 6
I [/home/ubuntu/mako/src/deptran/paxos_worker.cc:215] 2025-11-19 00:41:14.204 | Server s301 ready at 0.0.0.0:7201
I [/home/ubuntu/mako/src/deptran/communicator.cc:14] 2025-11-19 00:41:14.204 | setup paxos communicator
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-19 00:41:14.204 | connect to site: 127.0.0.1:7001 (attempt 0)
starting server at 0.0.0.0:7202
I [/home/ubuntu/mako/src/deptran/paxos_worker.cc:215] 2025-11-19 00:41:14.204 | Server s302 ready at 0.0.0.0:7202
I [/home/ubuntu/mako/src/deptran/communicator.cc:14] 2025-11-19 00:41:14.204 | setup paxos communicator
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-19 00:41:14.204 | connect to site: 127.0.0.1:7001 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-19 00:41:14.204 | connect to site: 127.0.0.1:7101 (attempt 0)
E [/home/ubuntu/mako/src/rrr/rpc/client.cpp:179] 2025-11-19 00:41:14.204 | rrr::Client: connect(127.0.0.1:7101): Connection refused
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-19 00:41:14.204 | connect to site: 127.0.0.1:7101 (attempt 0)
0.0.0.0:7203
E [/home/ubuntu/mako/src/rrr/rpc/client.cpp:179] 2025-11-19 00:41:14.204 | rrr::Client: connect(127.0.0.1:7101): Connection refused
I [/home/ubuntu/mako/src/deptran/paxos_worker.cc:215] 2025-11-19 00:41:14.204 | Server s303 ready at 0.0.0.0:7203
I [/home/ubuntu/mako/src/deptran/communicator.cc:14] 2025-11-19 00:41:14.204 | setup paxos communicator
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-19 00:41:14.204 | connect to site: 127.0.0.1:7001 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-19 00:41:14.204 | connect to site: 127.0.0.1:7101 (attempt 0)
E [/home/ubuntu/mako/src/rrr/rpc/client.cpp:179] 2025-11-19 00:41:14.204 | rrr::Client: connect(127.0.0.1:7101): Connection refused
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-19 00:41:15.204 | connect to site: 127.0.0.1:7101 (attempt 1)
E [/home/ubuntu/mako/src/rrr/rpc/client.cpp:179] 2025-11-19 00:41:15.204 | rrr::Client: connect(127.0.0.1:7101): Connection refused
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-19 00:41:15.204 | connect to site: 127.0.0.1:7101 (attempt 1)
E [/home/ubuntu/mako/src/rrr/rpc/client.cpp:179] 2025-11-19 00:41:15.204 | rrr::Client: connect(127.0.0.1:7101): Connection refused
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-19 00:41:15.204 | connect to site: 127.0.0.1:7101 (attempt 1)
E [/home/ubuntu/mako/src/rrr/rpc/client.cpp:179] 2025-11-19 00:41:15.204 | rrr::Client: connect(127.0.0.1:7101): Connection refused
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-19 00:41:16.204 | connect to site: 127.0.0.1:7101 (attempt 2)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-19 00:41:16.204 | connect to site: 127.0.0.1:7201 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-19 00:41:16.204 | connect to site: 127.0.0.1:7301 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-19 00:41:16.204 | connect to site: 127.0.0.1:7002 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-19 00:41:16.204 | connect to site: 127.0.0.1:7102 (attempt 0)
